,roundId,roundNumber,roundTimeMillis,killId,tradedByKillId,tradedForKillId,bombId,resId,playerId,assists,referencePlayerId,eventType,damageType,weapon,impact,attackingWinProbabilityBefore,attackingWinProbabilityAfter,attackingTeamId,matchId
550,1236840,3,38071,10022971,,,,,2483,[],4748,kill,weapon,Vandal,0.127439094,0.96771407,0.840274977,6344,79335
813,1236840,3,38071,10022971,,,,,2483,[],4748,kill,weapon,Vandal,0.127439094,0.96771407,0.840274977,6344,79336
4131,1229097,7,23916,9968195,,9968201,,,452,[],122,kill,weapon,Vandal,0.12734473,0.088413026,0.215757756,286,78837
4449,1229097,7,23916,9968195,,9968201,,,452,[],122,kill,weapon,Vandal,0.12734473,0.088413026,0.215757756,286,78838
3656,1229904,2,49245,9973951,,,,,4070,[],1690,kill,weapon,Spectre,0.127293534,0.791303195,0.918596729,808,78748
3871,1229904,2,49245,9973951,,,,,4070,[],1690,kill,weapon,Spectre,0.127293534,0.791303195,0.918596729,808,78749
2603,1230271,2,18088,9976548,,,,,494,[],2225,kill,weapon,Bulldog,0.126959829,0.263377638,0.136417808,17,78938
2779,1230271,2,18088,9976548,,,,,494,[],2225,kill,weapon,Bulldog,0.126959829,0.263377638,0.136417808,17,78939
2955,1230271,2,18088,9976548,,,,,494,[],2225,kill,weapon,Bulldog,0.126959829,0.263377638,0.136417808,17,78940
5667,1227692,9,18755,9958219,,9958216,,,398,[],6037,kill,weapon,Vandal,0.126727838,0.093734619,0.220462457,6426,78781
5837,1227692,9,18755,9958219,,9958216,,,398,[],6037,kill,weapon,Vandal,0.126727838,0.093734619,0.220462457,6426,78782
6007,1227692,9,18755,9958219,,9958216,,,398,[],6037,kill,weapon,Vandal,0.126727838,0.093734619,0.220462457,6426,78783
81,1236846,9,93490,10023016,,,,,2895,[],2716,kill,weapon,Vandal,0.126447161,0.861282979,0.987730139,6344,79333
344,1236846,9,93490,10023016,,,,,2895,[],2716,kill,weapon,Vandal,0.126447161,0.861282979,0.987730139,6344,79334
607,1236846,9,93490,10023016,,,,,2895,[],2716,kill,weapon,Vandal,0.126447161,0.861282979,0.987730139,6344,79335
870,1236846,9,93490,10023016,,,,,2895,[],2716,kill,weapon,Vandal,0.126447161,0.861282979,0.987730139,6344,79336
1090,1235717,6,25689,10015099,,,,,814,[],398,kill,weapon,Vandal,0.126323086,0.299285507,0.425608593,286,79338
1227,1235717,6,25689,10015099,,,,,814,[],398,kill,weapon,Vandal,0.126323086,0.299285507,0.425608593,286,79339
1364,1235717,6,25689,10015099,,,,,814,[],398,kill,weapon,Vandal,0.126323086,0.299285507,0.425608593,286,79340
1501,1235717,6,25689,10015099,,,,,814,[],398,kill,weapon,Vandal,0.126323086,0.299285507,0.425608593,286,79341
1638,1235717,6,25689,10015099,,,,,814,[],398,kill,weapon,Vandal,0.126323086,0.299285507,0.425608593,286,79342
4192,1229104,14,39089,9968248,9968245,,,,452,[],763,kill,weapon,Classic,0.126151138,0.942726816,0.816575678,305,78837
4510,1229104,14,39089,9968248,9968245,,,,452,[],763,kill,weapon,Classic,0.126151138,0.942726816,0.816575678,305,78838
4106,1229095,5,10573,9968179,,,,,1012,[],1251,kill,weapon,Phantom,0.125620076,0.203643785,0.078023709,286,78837
4424,1229095,5,10573,9968179,,,,,1012,[],1251,kill,weapon,Phantom,0.125620076,0.203643785,0.078023709,286,78838
1816,1231284,9,93882,9983743,,,,,452,"[{'assistId': 3635561, 'assistantId': 814, 'damage': 80}]",2359,kill,weapon,Phantom,0.125593225,0.853650379,0.979243604,286,79010
1973,1231284,9,93882,9983743,,,,,452,"[{'assistId': 3635561, 'assistantId': 814, 'damage': 80}]",2359,kill,weapon,Phantom,0.125593225,0.853650379,0.979243604,286,79011
2101,1231388,7,74804,9984479,,,,,2483,[],17788,kill,weapon,Vandal,0.125281812,0.080033948,0.20531576,6426,79016
2282,1231388,7,74804,9984479,,,,,2483,[],17788,kill,weapon,Vandal,0.125281812,0.080033948,0.20531576,6426,79017
2463,1231388,7,74804,9984479,,,,,2483,[],17788,kill,weapon,Vandal,0.125281812,0.080033948,0.20531576,6426,79018
3207,1230198,10,98219,9976050,,,,,76,"[{'assistId': 3632482, 'assistantId': 2011, 'damage': 0}]",2752,kill,weapon,Phantom,0.124193687,0.858518596,0.982712283,1625,78840
3380,1230198,10,98219,9976050,,,,,76,"[{'assistId': 3632482, 'assistantId': 2011, 'damage': 0}]",2752,kill,weapon,Phantom,0.124193687,0.858518596,0.982712283,1625,78841
3553,1230198,10,98219,9976050,,,,,76,"[{'assistId': 3632482, 'assistantId': 2011, 'damage': 0}]",2752,kill,weapon,Phantom,0.124193687,0.858518596,0.982712283,1625,78842
2606,1230271,2,63077,9976553,,,,,1256,[],3346,kill,weapon,Spectre,0.123940292,0.083922617,0.207862909,17,78938
2782,1230271,2,63077,9976553,,,,,1256,[],3346,kill,weapon,Spectre,0.123940292,0.083922617,0.207862909,17,78939
2958,1230271,2,63077,9976553,,,,,1256,[],3346,kill,weapon,Spectre,0.123940292,0.083922617,0.207862909,17,78940
3128,1230189,1,78958,9975992,,,,,2423,[],14543,kill,weapon,Ghost,0.123054177,0.947547894,0.824493717,1625,78840
3301,1230189,1,78958,9975992,,,,,2423,[],14543,kill,weapon,Ghost,0.123054177,0.947547894,0.824493717,1625,78841
3474,1230189,1,78958,9975992,,,,,2423,[],14543,kill,weapon,Ghost,0.123054177,0.947547894,0.824493717,1625,78842
2720,1230282,13,55164,9976634,,,,,3582,[],2335,kill,weapon,Classic,0.122864431,0.85507343,0.977937861,603,78938
2896,1230282,13,55164,9976634,,,,,3582,[],2335,kill,weapon,Classic,0.122864431,0.85507343,0.977937861,603,78939
3072,1230282,13,55164,9976634,,,,,3582,[],2335,kill,weapon,Classic,0.122864431,0.85507343,0.977937861,603,78940
3235,1230202,14,22406,9976073,,,,,6038,[],14543,kill,weapon,Bulldog,0.122666541,0.135917932,0.258584473,1264,78840
3408,1230202,14,22406,9976073,,,,,6038,[],14543,kill,weapon,Bulldog,0.122666541,0.135917932,0.258584473,1264,78841
3581,1230202,14,22406,9976073,,,,,6038,[],14543,kill,weapon,Bulldog,0.122666541,0.135917932,0.258584473,1264,78842
4744,1226566,5,26735,9950054,,,,,1919,[],2716,kill,weapon,Vandal,0.122442977,0.178237005,0.055794028,6426,77106
5041,1226566,5,26735,9950054,,,,,1919,[],2716,kill,weapon,Vandal,0.122442977,0.178237005,0.055794028,6426,77107
5338,1226566,5,26735,9950054,,,,,1919,[],2716,kill,weapon,Vandal,0.122442977,0.178237005,0.055794028,6426,77108
4321,1229117,27,82547,9968346,,,,,452,[],1012,kill,weapon,Phantom,0.122120051,0.877879949,1,286,78837
4639,1229117,27,82547,9968346,,,,,452,[],1012,kill,weapon,Phantom,0.122120051,0.877879949,1,286,78838
4364,1229122,32,74084,9968385,,9968378,,,1012,"[{'assistId': 3629448, 'assistantId': 122, 'damage': 140}]",582,kill,ability,Snake Bite,0.121895611,0.075767621,0.197663232,305,78837
4682,1229122,32,74084,9968385,,9968378,,,1012,"[{'assistId': 3629448, 'assistantId': 122, 'damage': 140}]",582,kill,ability,Snake Bite,0.121895611,0.075767621,0.197663232,305,78838
2745,1230285,16,58964,9976660,9976655,,,,3582,[],2359,kill,weapon,Vandal,0.121601102,0.08648684,0.208087942,603,78938
2921,1230285,16,58964,9976660,9976655,,,,3582,[],2359,kill,weapon,Vandal,0.121601102,0.08648684,0.208087942,603,78939
3097,1230285,16,58964,9976660,9976655,,,,3582,[],2359,kill,weapon,Vandal,0.121601102,0.08648684,0.208087942,603,78940
3141,1230190,2,67475,9976001,,,,,14543,[],2423,kill,weapon,Vandal,0.121475743,0.848984753,0.970460496,1625,78840
3314,1230190,2,67475,9976001,,,,,14543,[],2423,kill,weapon,Vandal,0.121475743,0.848984753,0.970460496,1625,78841
3487,1230190,2,67475,9976001,,,,,14543,[],2423,kill,weapon,Vandal,0.121475743,0.848984753,0.970460496,1625,78842
3838,1229926,24,64024,9974094,,,,,10211,[],4072,kill,ability,Tour de Force,0.121460338,0.860586011,0.98204635,224,78748
4053,1229926,24,64024,9974094,,,,,10211,[],4072,kill,ability,Tour de Force,0.121460338,0.860586011,0.98204635,224,78749
114,1236850,13,62420,10023045,,,,,2895,[],398,kill,weapon,Ghost,0.121000918,0.201577429,0.080576511,6426,79333
377,1236850,13,62420,10023045,,,,,2895,[],398,kill,weapon,Ghost,0.121000918,0.201577429,0.080576511,6426,79334
640,1236850,13,62420,10023045,,,,,2895,[],398,kill,weapon,Ghost,0.121000918,0.201577429,0.080576511,6426,79335
903,1236850,13,62420,10023045,,,,,2895,[],398,kill,weapon,Ghost,0.121000918,0.201577429,0.080576511,6426,79336
3790,1229920,18,90279,9974059,9974054,,,,4072,[],750,kill,weapon,Vandal,0.120858039,0.152090643,0.031232604,224,78748
4005,1229920,18,90279,9974059,9974054,,,,4072,[],750,kill,weapon,Vandal,0.120858039,0.152090643,0.031232604,224,78749
2180,1231396,15,52747,9984545,,,,,2056,[],2716,kill,weapon,Vandal,0.120782314,0.079335946,0.20011826,224,79016
2361,1231396,15,52747,9984545,,,,,2056,[],2716,kill,weapon,Vandal,0.120782314,0.079335946,0.20011826,224,79017
2542,1231396,15,52747,9984545,,,,,2056,[],2716,kill,weapon,Vandal,0.120782314,0.079335946,0.20011826,224,79018
5703,1227696,13,77414,9958244,,,,,4748,"[{'assistId': 3625403, 'assistantId': 6037, 'damage': 0}, {'assistId': 3625402, 'assistantId': 2895, 'damage': 60}]",2841,kill,weapon,Sheriff,0.120421379,0.082450983,0.202872362,6344,78781
5873,1227696,13,77414,9958244,,,,,4748,"[{'assistId': 3625403, 'assistantId': 6037, 'damage': 0}, {'assistId': 3625402, 'assistantId': 2895, 'damage': 60}]",2841,kill,weapon,Sheriff,0.120421379,0.082450983,0.202872362,6344,78782
6043,1227696,13,77414,9958244,,,,,4748,"[{'assistId': 3625403, 'assistantId': 6037, 'damage': 0}, {'assistId': 3625402, 'assistantId': 2895, 'damage': 60}]",2841,kill,weapon,Sheriff,0.120421379,0.082450983,0.202872362,6344,78783
205,1236861,24,46175,10023112,,,,,4748,[],398,kill,weapon,Operator,0.120362136,0.457014029,0.336651893,6426,79333
468,1236861,24,46175,10023112,,,,,4748,[],398,kill,weapon,Operator,0.120362136,0.457014029,0.336651893,6426,79334
731,1236861,24,46175,10023112,,,,,4748,[],398,kill,weapon,Operator,0.120362136,0.457014029,0.336651893,6426,79335
994,1236861,24,46175,10023112,,,,,4748,[],398,kill,weapon,Operator,0.120362136,0.457014029,0.336651893,6426,79336
5650,1227690,7,91188,9958200,,,,,2294,[],2841,kill,weapon,Phantom,0.120250394,0.919562873,0.799312479,6426,78781
5820,1227690,7,91188,9958200,,,,,2294,[],2841,kill,weapon,Phantom,0.120250394,0.919562873,0.799312479,6426,78782
5990,1227690,7,91188,9958200,,,,,2294,[],2841,kill,weapon,Phantom,0.120250394,0.919562873,0.799312479,6426,78783
2122,1231390,9,20234,9984495,,,,,17788,"[{'assistId': 3635873, 'assistantId': 10211, 'damage': 55}]",3211,kill,weapon,Phantom,0.119027053,0.903586703,0.78455965,6426,79016
2303,1231390,9,20234,9984495,,,,,17788,"[{'assistId': 3635873, 'assistantId': 10211, 'damage': 55}]",3211,kill,weapon,Phantom,0.119027053,0.903586703,0.78455965,6426,79017
2484,1231390,9,20234,9984495,,,,,17788,"[{'assistId': 3635873, 'assistantId': 10211, 'damage': 55}]",3211,kill,weapon,Phantom,0.119027053,0.903586703,0.78455965,6426,79018
3779,1229919,17,45478,9974050,,,,,2056,[],4077,kill,weapon,Sheriff,0.118872612,0.842156491,0.961029103,224,78748
3994,1229919,17,45478,9974050,,,,,2056,[],4077,kill,weapon,Sheriff,0.118872612,0.842156491,0.961029103,224,78749
5719,1227698,15,16002,9958256,,,,,2716,"[{'assistId': 3625405, 'assistantId': 2483, 'damage': 0}]",4748,kill,weapon,Vandal,0.118752666,0.205213339,0.086460673,6344,78781
5889,1227698,15,16002,9958256,,,,,2716,"[{'assistId': 3625405, 'assistantId': 2483, 'damage': 0}]",4748,kill,weapon,Vandal,0.118752666,0.205213339,0.086460673,6344,78782
6059,1227698,15,16002,9958256,,,,,2716,"[{'assistId': 3625405, 'assistantId': 2483, 'damage': 0}]",4748,kill,weapon,Vandal,0.118752666,0.205213339,0.086460673,6344,78783
2144,1231392,11,64340,9984518,,,,,750,[],2483,kill,weapon,Vandal,0.118376821,0.892675159,0.774298338,6426,79016
2325,1231392,11,64340,9984518,,,,,750,[],2483,kill,weapon,Vandal,0.118376821,0.892675159,0.774298338,6426,79017
2506,1231392,11,64340,9984518,,,,,750,[],2483,kill,weapon,Vandal,0.118376821,0.892675159,0.774298338,6426,79018
3685,1229908,6,56538,9973977,,,,,2056,[],4077,kill,weapon,Vandal,0.11817109,0.11817109,0,808,78748
3900,1229908,6,56538,9973977,,,,,2056,[],4077,kill,weapon,Vandal,0.11817109,0.11817109,0,808,78749
1103,1235718,7,83436,10015106,,,,,1550,[],2716,kill,weapon,Phantom,0.118115856,0.87137698,0.989492836,286,79338
1240,1235718,7,83436,10015106,,,,,1550,[],2716,kill,weapon,Phantom,0.118115856,0.87137698,0.989492836,286,79339
1377,1235718,7,83436,10015106,,,,,1550,[],2716,kill,weapon,Phantom,0.118115856,0.87137698,0.989492836,286,79340
1514,1235718,7,83436,10015106,,,,,1550,[],2716,kill,weapon,Phantom,0.118115856,0.87137698,0.989492836,286,79341
1651,1235718,7,83436,10015106,,,,,1550,[],2716,kill,weapon,Phantom,0.118115856,0.87137698,0.989492836,286,79342
2688,1230279,10,52484,9976613,,9976610,,,3582,"[{'assistId': 3632699, 'assistantId': 3346, 'damage': 68}]",2225,kill,weapon,Vandal,0.11756552,0.978781523,0.861216003,17,78938
2864,1230279,10,52484,9976613,,9976610,,,3582,"[{'assistId': 3632699, 'assistantId': 3346, 'damage': 68}]",2225,kill,weapon,Vandal,0.11756552,0.978781523,0.861216003,17,78939
3040,1230279,10,52484,9976613,,9976610,,,3582,"[{'assistId': 3632699, 'assistantId': 3346, 'damage': 68}]",2225,kill,weapon,Vandal,0.11756552,0.978781523,0.861216003,17,78940
4283,1229113,23,31232,9968310,,,,,582,[],2354,kill,weapon,Vandal,0.117268644,0.117268644,0,305,78837
4601,1229113,23,31232,9968310,,,,,582,[],2354,kill,weapon,Vandal,0.117268644,0.117268644,0,305,78838
4967,1226591,30,30583,9950225,,,,,386,[],3211,kill,weapon,Vandal,0.116830778,0.863821882,0.98065266,15,77106
5264,1226591,30,30583,9950225,,,,,386,[],3211,kill,weapon,Vandal,0.116830778,0.863821882,0.98065266,15,77107
5561,1226591,30,30583,9950225,,,,,386,[],3211,kill,weapon,Vandal,0.116830778,0.863821882,0.98065266,15,77108
2145,1231392,11,66289,9984511,,,,,2716,[],10211,kill,weapon,Vandal,0.116755133,0.817654221,0.934409354,6426,79016
2326,1231392,11,66289,9984511,,,,,2716,[],10211,kill,weapon,Vandal,0.116755133,0.817654221,0.934409354,6426,79017
2507,1231392,11,66289,9984511,,,,,2716,[],10211,kill,weapon,Vandal,0.116755133,0.817654221,0.934409354,6426,79018
3748,1229916,14,67920,9974027,,,,,14484,[],1690,kill,weapon,Spectre,0.116398815,0.243584078,0.127185262,224,78748
3963,1229916,14,67920,9974027,,,,,14484,[],1690,kill,weapon,Spectre,0.116398815,0.243584078,0.127185262,224,78749
4753,1226567,6,29775,9950060,,,,,1919,[],2483,kill,ability,Hunters Fury,0.116330924,0.951275396,0.834944472,6426,77106
5050,1226567,6,29775,9950060,,,,,1919,[],2483,kill,ability,Hunters Fury,0.116330924,0.951275396,0.834944472,6426,77107
5347,1226567,6,29775,9950060,,,,,1919,[],2483,kill,ability,Hunters Fury,0.116330924,0.951275396,0.834944472,6426,77108
5636,1227688,5,105839,9958188,,,,,2294,"[{'assistId': 3625386, 'assistantId': 4748, 'damage': 99}]",398,kill,weapon,Phantom,0.116006091,0.131094626,0.015088535,6426,78781
5806,1227688,5,105839,9958188,,,,,2294,"[{'assistId': 3625386, 'assistantId': 4748, 'damage': 99}]",398,kill,weapon,Phantom,0.116006091,0.131094626,0.015088535,6426,78782
5976,1227688,5,105839,9958188,,,,,2294,"[{'assistId': 3625386, 'assistantId': 4748, 'damage': 99}]",398,kill,weapon,Phantom,0.116006091,0.131094626,0.015088535,6426,78783
3217,1230200,12,12900,9976060,,,,,2937,[],6038,kill,weapon,Operator,0.115269008,0.848136101,0.963405109,1625,78840
3390,1230200,12,12900,9976060,,,,,2937,[],6038,kill,weapon,Operator,0.115269008,0.848136101,0.963405109,1625,78841
3563,1230200,12,12900,9976060,,,,,2937,[],6038,kill,weapon,Operator,0.115269008,0.848136101,0.963405109,1625,78842
1875,1231291,16,42569,9983794,,,,,3043,"[{'assistId': 3635585, 'assistantId': 1256, 'damage': 80}]",1550,kill,weapon,Vandal,0.114849282,0.851379754,0.966229036,17,79010
2032,1231291,16,42569,9983794,,,,,3043,"[{'assistId': 3635585, 'assistantId': 1256, 'damage': 80}]",1550,kill,weapon,Vandal,0.114849282,0.851379754,0.966229036,17,79011
4109,1229095,5,73392,9968181,,,,,1012,[],814,kill,weapon,Phantom,0.114517086,0.163627662,0.049110576,286,78837
4427,1229095,5,73392,9968181,,,,,1012,[],814,kill,weapon,Phantom,0.114517086,0.163627662,0.049110576,286,78838
4110,1229095,5,73868,9968182,,,,,452,[],2354,kill,weapon,Stinger,0.114148476,0.049110576,0.163259052,286,78837
4428,1229095,5,73868,9968182,,,,,452,[],2354,kill,weapon,Stinger,0.114148476,0.049110576,0.163259052,286,78838
240,1236865,28,84563,10023136,,,,,2483,"[{'assistId': 3650779, 'assistantId': 2716, 'damage': 101}]",2294,kill,ability,Shock Dart,0.113873313,0.839692966,0.953566278,6426,79333
503,1236865,28,84563,10023136,,,,,2483,"[{'assistId': 3650779, 'assistantId': 2716, 'damage': 101}]",2294,kill,ability,Shock Dart,0.113873313,0.839692966,0.953566278,6426,79334
766,1236865,28,84563,10023136,,,,,2483,"[{'assistId': 3650779, 'assistantId': 2716, 'damage': 101}]",2294,kill,ability,Shock Dart,0.113873313,0.839692966,0.953566278,6426,79335
1029,1236865,28,84563,10023136,,,,,2483,"[{'assistId': 3650779, 'assistantId': 2716, 'damage': 101}]",2294,kill,ability,Shock Dart,0.113873313,0.839692966,0.953566278,6426,79336
224,1236863,26,20290,10023126,,,,,4746,[],2841,kill,weapon,Vandal,0.113804779,0.152562201,0.038757422,6426,79333
487,1236863,26,20290,10023126,,,,,4746,[],2841,kill,weapon,Vandal,0.113804779,0.152562201,0.038757422,6426,79334
750,1236863,26,20290,10023126,,,,,4746,[],2841,kill,weapon,Vandal,0.113804779,0.152562201,0.038757422,6426,79335
1013,1236863,26,20290,10023126,,,,,4746,[],2841,kill,weapon,Vandal,0.113804779,0.152562201,0.038757422,6426,79336
4861,1226579,18,24113,9950146,,,,,3211,[],3365,kill,weapon,Vandal,0.112777848,0.24607538,0.133297531,15,77106
5158,1226579,18,24113,9950146,,,,,3211,[],3365,kill,weapon,Vandal,0.112777848,0.24607538,0.133297531,15,77107
5455,1226579,18,24113,9950146,,,,,3211,[],3365,kill,weapon,Vandal,0.112777848,0.24607538,0.133297531,15,77108
4743,1226566,5,21457,9950053,,,,,217,[],3211,kill,weapon,Vandal,0.112596464,0.291112921,0.178516456,6426,77106
5040,1226566,5,21457,9950053,,,,,217,[],3211,kill,weapon,Vandal,0.112596464,0.291112921,0.178516456,6426,77107
5337,1226566,5,21457,9950053,,,,,217,[],3211,kill,weapon,Vandal,0.112596464,0.291112921,0.178516456,6426,77108
3691,1229909,7,68642,9973984,,,,,4072,[],17788,kill,weapon,Operator,0.112521308,0.851392677,0.963913986,808,78748
3906,1229909,7,68642,9973984,,,,,4072,[],17788,kill,weapon,Operator,0.112521308,0.851392677,0.963913986,808,78749
1113,1235719,8,77686,10015113,,10015114,,,2716,"[{'assistId': 3647656, 'assistantId': 2841, 'damage': 100}, {'assistId': 3647657, 'assistantId': 398, 'damage': 0}]",1550,kill,ability,Tour de Force,0.11224134,0.11224134,0,286,79338
1250,1235719,8,77686,10015113,,10015114,,,2716,"[{'assistId': 3647656, 'assistantId': 2841, 'damage': 100}, {'assistId': 3647657, 'assistantId': 398, 'damage': 0}]",1550,kill,ability,Tour de Force,0.11224134,0.11224134,0,286,79339
1387,1235719,8,77686,10015113,,10015114,,,2716,"[{'assistId': 3647656, 'assistantId': 2841, 'damage': 100}, {'assistId': 3647657, 'assistantId': 398, 'damage': 0}]",1550,kill,ability,Tour de Force,0.11224134,0.11224134,0,286,79340
1524,1235719,8,77686,10015113,,10015114,,,2716,"[{'assistId': 3647656, 'assistantId': 2841, 'damage': 100}, {'assistId': 3647657, 'assistantId': 398, 'damage': 0}]",1550,kill,ability,Tour de Force,0.11224134,0.11224134,0,286,79341
1661,1235719,8,77686,10015113,,10015114,,,2716,"[{'assistId': 3647656, 'assistantId': 2841, 'damage': 100}, {'assistId': 3647657, 'assistantId': 398, 'damage': 0}]",1550,kill,ability,Tour de Force,0.11224134,0.11224134,0,286,79342
53,1236843,6,36781,10022996,,,,,2716,[],4746,kill,weapon,Operator,0.112238486,0.372530556,0.260292071,6344,79333
316,1236843,6,36781,10022996,,,,,2716,[],4746,kill,weapon,Operator,0.112238486,0.372530556,0.260292071,6344,79334
579,1236843,6,36781,10022996,,,,,2716,[],4746,kill,weapon,Operator,0.112238486,0.372530556,0.260292071,6344,79335
842,1236843,6,36781,10022996,,,,,2716,[],4746,kill,weapon,Operator,0.112238486,0.372530556,0.260292071,6344,79336
4378,1229123,33,101513,9968392,,,,,452,[],2354,kill,weapon,Phantom,0.111567744,0.849807772,0.961375517,286,78837
4696,1229123,33,101513,9968392,,,,,452,[],2354,kill,weapon,Phantom,0.111567744,0.849807772,0.961375517,286,78838
3672,1229906,4,91572,9973966,,9973965,,,14484,[],1690,kill,weapon,Vandal,0.111496457,0.090203932,0.201700389,808,78748
3887,1229906,4,91572,9973966,,9973965,,,14484,[],1690,kill,weapon,Vandal,0.111496457,0.090203932,0.201700389,808,78749
